MASTER_MENU                   
PROCEDURE_NUM,MENU_GROUP_NAME,WEB_FUNCTION_NAME,WEB_ENABLED,WEB_AVAILABLE,WEB_ONLY
"9029",,,"TRUE","TRUE","FALSE"
"9031",,,"TRUE","TRUE","FALSE"
"9032",,,"TRUE","TRUE","FALSE"
"9033",,,"TRUE","TRUE","FALSE"
"9034",,,"TRUE","TRUE","FALSE"
"9035",,,"TRUE","TRUE","FALSE"
"9036",,,"TRUE","TRUE","FALSE"
"9037",,,"TRUE","TRUE","FALSE"
"9038",,,"TRUE","TRUE","FALSE"
"9039",,,"FALSE","FALSE","FALSE"
"9041",,,"FALSE","FALSE","FALSE"
"9991",,,"TRUE","TRUE","FALSE"
"10007",,,"TRUE","TRUE","FALSE"
"10011",,,"TRUE","TRUE","FALSE"
"10012",,,"TRUE","TRUE","FALSE"
"10013",,,"TRUE","TRUE","FALSE"
"10014",,,"FALSE","TRUE","FALSE"
"10015",,,"TRUE","TRUE","FALSE"
"10021",,,"TRUE","TRUE","FALSE"
"10022",,,"TRUE","TRUE","FALSE"
"10023",,,"TRUE","TRUE","FALSE"
"10024",,,"TRUE","TRUE","FALSE"
"10025",,,"TRUE","TRUE","FALSE"
"10026",,,"TRUE","TRUE","FALSE"
"10027",,,"TRUE","TRUE","FALSE"
"10028",,,"TRUE","TRUE","FALSE"
"10031",,,"TRUE","TRUE","FALSE"
"10032",,,"TRUE","TRUE","FALSE"
"10033",,,"TRUE","TRUE","FALSE"
"10034",,,"TRUE","TRUE","FALSE"
"10035",,,"TRUE","TRUE","FALSE"
"10036",,,"TRUE","TRUE","FALSE"
"10037",,,"TRUE","TRUE","FALSE"
"10038",,,"TRUE","TRUE","FALSE"
"10041",,,"TRUE","TRUE","FALSE"
"10042",,,"TRUE","TRUE","FALSE"
"10043",,,"TRUE","TRUE","FALSE"
"10061",,,"TRUE","TRUE","FALSE"
"10062",,,"TRUE","TRUE","FALSE"
"10063",,,"TRUE","TRUE","FALSE"
"10064",,,"TRUE","TRUE","FALSE"
"10065",,,"TRUE","TRUE","FALSE"
"10066",,,"TRUE","TRUE","FALSE"
"10067",,,"TRUE","TRUE","FALSE"
"10068",,,"TRUE","TRUE","FALSE"
"10071",,,"TRUE","TRUE","FALSE"
"10072",,,"TRUE","TRUE","FALSE"
"10073",,,"TRUE","TRUE","FALSE"
"10074",,,"TRUE","TRUE","FALSE"
"10075",,,"TRUE","TRUE","FALSE"
"10076",,,"TRUE","TRUE","FALSE"
"10077",,,"TRUE","TRUE","FALSE"
"10078",,,"TRUE","TRUE","FALSE"
"10081",,,"TRUE","TRUE","FALSE"
"10082",,,"TRUE","TRUE","FALSE"
"10083",,,"TRUE","TRUE","FALSE"
"10084",,,"TRUE","TRUE","FALSE"
"10085",,,"TRUE","TRUE","FALSE"
"10086",,,"TRUE","TRUE","FALSE"
"10087",,,"TRUE","TRUE","FALSE"
"10088",,,"TRUE","TRUE","FALSE"
"10091",,,"TRUE","TRUE","FALSE"
"10092",,,"TRUE","TRUE","FALSE"
"10093",,,"TRUE","TRUE","FALSE"
"10094",,,"TRUE","TRUE","FALSE"
"10095",,,"TRUE","TRUE","FALSE"
"10096",,,"TRUE","TRUE","FALSE"
"10097",,,"TRUE","TRUE","FALSE"
"10098",,,"TRUE","TRUE","FALSE"
"10099",,,"TRUE","TRUE","FALSE"
"10101",,,"TRUE","TRUE","FALSE"
"10111",,,"TRUE","TRUE","FALSE"
"10121",,,"TRUE","TRUE","FALSE"
"10122",,,"TRUE","TRUE","FALSE"
"10123",,,"TRUE","TRUE","FALSE"
"10124",,,"TRUE","TRUE","FALSE"
"10125",,,"TRUE","TRUE","FALSE"
"10126",,,"TRUE","TRUE","FALSE"
"10127",,,"TRUE","TRUE","FALSE"
"10128",,,"TRUE","TRUE","FALSE"
"10129",,,"TRUE","TRUE","FALSE"
"10131",,,"TRUE","TRUE","FALSE"
"10132",,,"TRUE","TRUE","FALSE"
"10133",,,"TRUE","TRUE","FALSE"
"10134",,,"TRUE","TRUE","FALSE"
"10135",,,"TRUE","TRUE","FALSE"
"10136",,,"TRUE","TRUE","FALSE"
"10137",,,"TRUE","TRUE","FALSE"
"10138",,,"TRUE","TRUE","FALSE"
"10139",,,"TRUE","TRUE","FALSE"
"10141",,,"TRUE","TRUE","FALSE"
"10142",,,"TRUE","TRUE","FALSE"
"10143",,,"TRUE","TRUE","FALSE"
"10144",,,"TRUE","TRUE","FALSE"
"10145",,,"TRUE","TRUE","FALSE"
"10146",,,"TRUE","TRUE","FALSE"
"10147",,,"TRUE","TRUE","FALSE"
"10148",,,"TRUE","TRUE","FALSE"
"10149",,,"TRUE","TRUE","FALSE"
"10150",,,"TRUE","TRUE","FALSE"
"10151",,,"TRUE","TRUE","FALSE"
"10152",,,"TRUE","TRUE","FALSE"
"10153",,,"TRUE","TRUE","FALSE"
"10154",,,"TRUE","TRUE","FALSE"
"10155",,,"TRUE","TRUE","FALSE"
"10156",,,"TRUE","TRUE","FALSE"
"10861",,,"TRUE","TRUE","FALSE"
"10863",,,"TRUE","TRUE","FALSE"
"10865",,,"TRUE","TRUE","FALSE"
"10866",,,"TRUE","TRUE","FALSE"
"10867",,,"TRUE","TRUE","FALSE"
"10869",,,"TRUE","TRUE","FALSE"
"10871",,,"TRUE","TRUE","FALSE"
"11001",,,"TRUE","TRUE","FALSE"
"11002",,,"TRUE","TRUE","FALSE"
"11003",,,"TRUE","TRUE","FALSE"
"11004",,,"TRUE","TRUE","FALSE"
"11005",,,"TRUE","TRUE","FALSE"
"11006",,,"TRUE","TRUE","FALSE"
"11007",,,"TRUE","TRUE","FALSE"
"11008",,,"TRUE","TRUE","FALSE"
"11009",,,"TRUE","TRUE","FALSE"
"11011",,,"TRUE","TRUE","FALSE"
"11012",,,"TRUE","TRUE","FALSE"
"11013",,,"TRUE","TRUE","FALSE"
"11014",,,"TRUE","TRUE","FALSE"
"11015",,,"TRUE","TRUE","FALSE"
"11016",,,"TRUE","TRUE","FALSE"
"11017",,,"TRUE","TRUE","FALSE"
"11018",,,"TRUE","TRUE","FALSE"
"11019",,,"TRUE","TRUE","FALSE"
"11021",,,"TRUE","TRUE","FALSE"
"11022",,,"TRUE","TRUE","FALSE"
"11023",,,"TRUE","TRUE","FALSE"
"11024",,,"TRUE","TRUE","FALSE"
"11025",,,"TRUE","TRUE","FALSE"
"11026",,,"TRUE","TRUE","FALSE"
"11027",,,"TRUE","TRUE","FALSE"
"11028",,,"TRUE","TRUE","FALSE"
"11029",,,"TRUE","TRUE","FALSE"
"15001",,,"TRUE","TRUE","FALSE"
"15002",,,"TRUE","TRUE","FALSE"
"15003",,,"TRUE","TRUE","FALSE"
"15004",,,"TRUE","TRUE","FALSE"
"15005",,,"TRUE","TRUE","FALSE"
"15006",,,"TRUE","TRUE","FALSE"
"15007",,,"TRUE","TRUE","FALSE"
"15008",,,"TRUE","TRUE","FALSE"
"15009",,,"TRUE","TRUE","FALSE"
"15011",,,"TRUE","TRUE","FALSE"
"15012",,,"TRUE","TRUE","FALSE"
"15013",,,"TRUE","TRUE","FALSE"
"15014",,,"TRUE","TRUE","FALSE"
"15015",,,"TRUE","TRUE","FALSE"
"15016",,,"TRUE","TRUE","FALSE"
"15017",,,"TRUE","TRUE","FALSE"
"15018",,,"TRUE","TRUE","FALSE"
"15019",,,"TRUE","TRUE","FALSE"
"15021",,,"TRUE","TRUE","FALSE"
"15022",,,"TRUE","TRUE","FALSE"
"15023",,,"FALSE","FALSE","FALSE"
"15024",,,"FALSE","FALSE","FALSE"
"15025",,,"FALSE","FALSE","FALSE"
"15026",,,"FALSE","FALSE","FALSE"
"15027",,,"TRUE","TRUE","FALSE"
"15028",,,"TRUE","TRUE","FALSE"
"15031",,,"FALSE","TRUE","FALSE"
"15032",,,"FALSE","TRUE","FALSE"
"15033",,,"TRUE","TRUE","FALSE"
"15034",,,"TRUE","TRUE","FALSE"
"15035",,,"TRUE","TRUE","FALSE"
"15036",,,"TRUE","TRUE","FALSE"
"15037",,,"TRUE","TRUE","FALSE"
"15038",,,"TRUE","TRUE","FALSE"
"15039",,,"TRUE","TRUE","FALSE"
"15041",,,"TRUE","TRUE","FALSE"
"15042",,,"TRUE","TRUE","FALSE"
"15043",,,"TRUE","TRUE","FALSE"
"15044",,,"TRUE","TRUE","FALSE"
"15045",,,"TRUE","TRUE","FALSE"
"15046",,,"TRUE","TRUE","FALSE"
"15047",,,"TRUE","TRUE","FALSE"
"15048",,,"TRUE","TRUE","FALSE"
"15049",,,"TRUE","TRUE","FALSE"
"15051",,,"TRUE","TRUE","FALSE"
"15053",,,"TRUE","TRUE","FALSE"
"15054",,,"TRUE","TRUE","FALSE"
"15055",,,"TRUE","TRUE","FALSE"
"15056",,,"TRUE","TRUE","FALSE"
"15057",,,"TRUE","TRUE","FALSE"
"15058",,,"FALSE","TRUE","FALSE"
"15059",,,"FALSE","TRUE","FALSE"
"15061",,,"TRUE","TRUE","FALSE"
"15062",,,"TRUE","TRUE","FALSE"
"15063",,,"TRUE","TRUE","FALSE"
"15064",,,"TRUE","TRUE","FALSE"
"15065",,,"TRUE","TRUE","FALSE"
"15066",,,"TRUE","TRUE","FALSE"
"15067",,,"TRUE","TRUE","FALSE"
"15068",,,"TRUE","TRUE","FALSE"
"15069",,,"TRUE","TRUE","FALSE"
"15071",,,"TRUE","TRUE","FALSE"
"15072",,,"TRUE","TRUE","FALSE"
"15073",,,"TRUE","TRUE","FALSE"
"15074",,,"TRUE","TRUE","FALSE"
"15075",,,"TRUE","TRUE","FALSE"
"15076",,,"TRUE","TRUE","FALSE"
"15077",,,"TRUE","TRUE","FALSE"
"15078",,,"TRUE","TRUE","FALSE"
"15079",,,"TRUE","TRUE","FALSE"
"15081",,,"TRUE","TRUE","FALSE"
"15082",,,"TRUE","TRUE","FALSE"
"15083",,,"TRUE","TRUE","FALSE"
"15084",,,"TRUE","TRUE","FALSE"
"15085",,,"FALSE","TRUE","FALSE"
"15086",,,"FALSE","TRUE","FALSE"
"15087",,,"TRUE","TRUE","FALSE"
"15088",,,"FALSE","FALSE","FALSE"
"15089",,,"FALSE","FALSE","FALSE"
"15091",,,"TRUE","TRUE","FALSE"
"15092",,,"TRUE","TRUE","FALSE"
"15093",,,"TRUE","TRUE","FALSE"
"15094",,,"TRUE","TRUE","FALSE"
"15095",,,"TRUE","TRUE","FALSE"
"15096",,,"TRUE","TRUE","FALSE"
"15097",,,"TRUE","TRUE","FALSE"
"15098",,,"TRUE","TRUE","FALSE"
"15101",,,"TRUE","TRUE","FALSE"
"15102",,,"TRUE","TRUE","FALSE"
"15111",,,"TRUE","TRUE","FALSE"
"15112",,,"TRUE","TRUE","FALSE"
"15113",,,"TRUE","TRUE","FALSE"
"15114",,,"TRUE","TRUE","FALSE"
"15115",,,"TRUE","TRUE","FALSE"
"15116",,,"TRUE","TRUE","FALSE"
"15117",,,"TRUE","TRUE","FALSE"
"15118",,,"TRUE","TRUE","FALSE"
"15119",,,"TRUE","TRUE","FALSE"
"15201",,,"TRUE","TRUE","FALSE"
"15202",,,"TRUE","TRUE","FALSE"
"15203",,,"TRUE","TRUE","FALSE"
"15204",,,"TRUE","TRUE","FALSE"
"15205",,,"TRUE","TRUE","FALSE"
"15206",,,"TRUE","TRUE","FALSE"
"15207",,,"TRUE","TRUE","FALSE"
"15208",,,"TRUE","TRUE","FALSE"
"15209",,,"TRUE","TRUE","FALSE"
"15211",,,"TRUE","TRUE","FALSE"
"15212",,,"TRUE","TRUE","FALSE"
"15213",,,"TRUE","TRUE","FALSE"
"15214",,,"TRUE","TRUE","FALSE"
"15215",,,"TRUE","TRUE","FALSE"
"15216",,,"TRUE","TRUE","FALSE"
"15217",,,"TRUE","TRUE","FALSE"
"15218",,,"TRUE","TRUE","FALSE"
"15219",,,"TRUE","TRUE","FALSE"
"15221",,,"TRUE","TRUE","FALSE"
"15222",,,"TRUE","TRUE","FALSE"
"15223",,,"TRUE","TRUE","FALSE"
"15224",,,"TRUE","TRUE","FALSE"
"15225",,,"TRUE","TRUE","FALSE"
"15226",,,"TRUE","TRUE","FALSE"
"15227",,,"TRUE","TRUE","FALSE"
"15228",,,"TRUE","TRUE","FALSE"
"15229",,,"TRUE","TRUE","FALSE"
"15231",,,"TRUE","TRUE","FALSE"
"15232",,,"TRUE","TRUE","FALSE"
"15233",,,"TRUE","TRUE","FALSE"
"15234",,,"TRUE","TRUE","FALSE"
"15235",,,"TRUE","TRUE","FALSE"
"15236",,,"TRUE","TRUE","FALSE"
"15237",,,"TRUE","TRUE","FALSE"
"15238",,,"TRUE","TRUE","FALSE"
"15239",,,"TRUE","TRUE","FALSE"
"15241",,,"TRUE","TRUE","FALSE"
"15242",,,"TRUE","TRUE","FALSE"
"15243",,,"TRUE","TRUE","FALSE"
"15244",,,"TRUE","TRUE","FALSE"
"15245",,,"TRUE","TRUE","FALSE"
"15246",,,"TRUE","TRUE","FALSE"
"15247",,,"TRUE","TRUE","FALSE"
"15248",,,"TRUE","TRUE","FALSE"
"15249",,,"TRUE","TRUE","FALSE"
"15251",,,"TRUE","TRUE","FALSE"
"15252",,,"TRUE","TRUE","FALSE"
"15253",,,"TRUE","TRUE","FALSE"
"15254",,,"TRUE","TRUE","FALSE"
"15255",,,"TRUE","TRUE","FALSE"
"15256",,,"TRUE","TRUE","FALSE"
"15257",,,"TRUE","TRUE","FALSE"
"15258",,,"TRUE","TRUE","FALSE"
"15259",,,"TRUE","TRUE","FALSE"
"15261",,,"TRUE","TRUE","FALSE"
"15262",,,"TRUE","TRUE","FALSE"
"15263",,,"TRUE","TRUE","FALSE"
"15264",,,"TRUE","TRUE","FALSE"
"15265",,,"TRUE","TRUE","FALSE"
"15266",,,"TRUE","TRUE","FALSE"
"15267",,,"TRUE","TRUE","FALSE"
"15268",,,"TRUE","TRUE","FALSE"
"15269",,,"TRUE","TRUE","FALSE"
"15271",,,"TRUE","TRUE","FALSE"
"15272",,,"TRUE","TRUE","FALSE"
"15273",,,"TRUE","TRUE","FALSE"
"15274",,,"TRUE","TRUE","FALSE"
"15275",,,"TRUE","TRUE","FALSE"
"15276",,,"TRUE","TRUE","FALSE"
"15277",,,"TRUE","TRUE","FALSE"
"15291",,,"TRUE","TRUE","FALSE"
"15292",,,"TRUE","TRUE","FALSE"
"15293",,,"TRUE","TRUE","FALSE"
"15294",,,"TRUE","TRUE","FALSE"
"15295",,,"TRUE","TRUE","FALSE"
"15296",,,"TRUE","TRUE","FALSE"
"15297",,,"TRUE","TRUE","FALSE"
"15298",,,"TRUE","TRUE","FALSE"
"15299",,,"TRUE","TRUE","FALSE"
"15301",,,"TRUE","TRUE","FALSE"
"15302",,,"TRUE","TRUE","FALSE"
"15303",,,"TRUE","TRUE","FALSE"
"15304",,,"TRUE","TRUE","FALSE"
"15305",,,"TRUE","TRUE","FALSE"
"15311",,,"TRUE","TRUE","FALSE"
"15312",,,"TRUE","TRUE","FALSE"
"15313",,,"TRUE","TRUE","FALSE"
"15314",,,"TRUE","TRUE","FALSE"
"15315",,,"TRUE","TRUE","FALSE"
"15316",,,"TRUE","TRUE","FALSE"
"15317",,,"TRUE","TRUE","FALSE"
"15318",,,"TRUE","TRUE","FALSE"
"15319",,,"TRUE","TRUE","FALSE"
"15321",,,"TRUE","TRUE","FALSE"
"15322",,,"TRUE","TRUE","FALSE"
"15323",,,"TRUE","TRUE","FALSE"
"15324",,,"TRUE","TRUE","FALSE"
"15325",,,"TRUE","TRUE","FALSE"
"15326",,,"TRUE","TRUE","FALSE"
"15327",,,"TRUE","TRUE","FALSE"
"15328",,,"TRUE","TRUE","FALSE"
"15329",,,"TRUE","TRUE","FALSE"
"15331",,,"TRUE","TRUE","FALSE"
"15332",,,"TRUE","TRUE","FALSE"
"15333",,,"TRUE","TRUE","FALSE"
"15334",,,"TRUE","TRUE","FALSE"
"15335",,,"TRUE","TRUE","FALSE"
"15336",,,"TRUE","TRUE","FALSE"
"15337",,,"TRUE","TRUE","FALSE"
"15338",,,"TRUE","TRUE","FALSE"
"15339",,,"TRUE","TRUE","FALSE"
"15341",,,"TRUE","TRUE","FALSE"
"15342",,,"TRUE","TRUE","FALSE"
"15343",,,"TRUE","TRUE","FALSE"
"15344",,,"TRUE","TRUE","FALSE"
"15345",,,"TRUE","TRUE","FALSE"
"15346",,,"TRUE","TRUE","FALSE"
"15347",,,"TRUE","TRUE","FALSE"
"15348",,,"TRUE","TRUE","FALSE"
"15349",,,"TRUE","TRUE","FALSE"
"15351",,,"TRUE","TRUE","FALSE"
"15352",,,"TRUE","TRUE","FALSE"
"15353",,,"TRUE","TRUE","FALSE"
"15354",,,"TRUE","TRUE","FALSE"
"15355",,,"TRUE","TRUE","FALSE"
"15356",,,"TRUE","TRUE","FALSE"
"15357",,,"TRUE","TRUE","FALSE"
"15358",,,"TRUE","TRUE","FALSE"
"15359",,,"TRUE","TRUE","FALSE"
"15361",,,"TRUE","TRUE","FALSE"
"15362",,,"TRUE","TRUE","FALSE"
"15363",,,"TRUE","TRUE","FALSE"
"15364",,,"TRUE","TRUE","FALSE"
"15365",,,"TRUE","TRUE","FALSE"
"15366",,,"TRUE","TRUE","FALSE"
"15367",,,"TRUE","TRUE","FALSE"
"15368",,,"TRUE","TRUE","FALSE"
"15369",,,"TRUE","TRUE","FALSE"
"15371",,,"TRUE","TRUE","FALSE"
"15372",,,"TRUE","TRUE","FALSE"
"15373",,,"TRUE","TRUE","FALSE"
"15374",,,"TRUE","TRUE","FALSE"
"15375",,,"TRUE","TRUE","FALSE"
"15376",,,"TRUE","TRUE","FALSE"
"15377",,,"TRUE","TRUE","FALSE"
"15378",,,"TRUE","TRUE","FALSE"
"15379",,,"TRUE","TRUE","FALSE"
"15381",,,"TRUE","TRUE","FALSE"
"15382",,,"TRUE","TRUE","FALSE"
"15383",,,"TRUE","TRUE","FALSE"
"15384",,,"TRUE","TRUE","FALSE"
"15385",,,"TRUE","TRUE","FALSE"
"15386",,,"TRUE","TRUE","FALSE"
"15387",,,"TRUE","TRUE","FALSE"
"15388",,,"TRUE","TRUE","FALSE"
"15389",,,"TRUE","TRUE","FALSE"
"15391",,,"TRUE","TRUE","FALSE"
"15392",,,"TRUE","TRUE","FALSE"
"15393",,,"TRUE","TRUE","FALSE"
"15394",,,"TRUE","TRUE","FALSE"
"15395",,,"TRUE","TRUE","FALSE"
"15396",,,"TRUE","TRUE","FALSE"
"15397",,,"TRUE","TRUE","FALSE"
"15398",,,"TRUE","TRUE","FALSE"
"15399",,,"TRUE","TRUE","FALSE"
"15401",,,"TRUE","TRUE","FALSE"
"15402",,,"TRUE","TRUE","FALSE"
"15403",,,"TRUE","TRUE","FALSE"
"15404",,,"TRUE","TRUE","FALSE"
"15405",,,"TRUE","TRUE","FALSE"
"15406",,,"TRUE","TRUE","FALSE"
"15407",,,"TRUE","TRUE","FALSE"
"15408",,,"TRUE","TRUE","FALSE"
"15409",,,"TRUE","TRUE","FALSE"
"15411",,,"TRUE","TRUE","FALSE"
"15412",,,"TRUE","TRUE","FALSE"
"15421",,,"TRUE","TRUE","FALSE"
"15422",,,"TRUE","TRUE","FALSE"
"15423",,,"TRUE","TRUE","FALSE"
"15424",,,"FALSE","FALSE","FALSE"
"15425",,,"FALSE","FALSE","FALSE"
"15431",,,"FALSE","FALSE","FALSE"
"15511",,,"TRUE","TRUE","FALSE"
"15512",,,"TRUE","TRUE","FALSE"
"15513",,,"TRUE","TRUE","FALSE"
"15514",,,"TRUE","TRUE","FALSE"
"15515",,,"TRUE","TRUE","FALSE"
"15516",,,"TRUE","TRUE","FALSE"
"15517",,,"TRUE","TRUE","FALSE"
"15518",,,"TRUE","TRUE","FALSE"
"15519",,,"TRUE","TRUE","FALSE"
"15521",,,"TRUE","TRUE","FALSE"
"15522",,,"TRUE","TRUE","FALSE"
"15523",,,"TRUE","TRUE","FALSE"
"15524",,,"TRUE","TRUE","FALSE"
"15525",,,"TRUE","TRUE","FALSE"
"15526",,,"TRUE","TRUE","FALSE"
"15527",,,"TRUE","TRUE","FALSE"
"15528",,,"TRUE","TRUE","FALSE"
"15529",,,"TRUE","TRUE","FALSE"
"15531",,,"TRUE","TRUE","FALSE"
"15532",,,"TRUE","TRUE","FALSE"
"15533",,,"TRUE","TRUE","FALSE"
"15534",,,"TRUE","TRUE","FALSE"
"15535",,,"TRUE","TRUE","FALSE"
"15536",,,"TRUE","TRUE","FALSE"
"15537",,,"TRUE","TRUE","FALSE"
"15538",,,"TRUE","TRUE","FALSE"
"15539",,,"TRUE","TRUE","FALSE"
"15541",,,"TRUE","TRUE","FALSE"
"15542",,,"TRUE","TRUE","FALSE"
"15543",,,"TRUE","TRUE","FALSE"
"15544",,,"TRUE","TRUE","FALSE"
"15545",,,"FALSE","FALSE","FALSE"
"15546",,,"TRUE","TRUE","FALSE"
"15547",,,"FALSE","FALSE","FALSE"
"15548",,,"FALSE","FALSE","FALSE"
"15549",,,"FALSE","FALSE","FALSE"
"15551",,,"FALSE","TRUE","FALSE"
"15552",,,"FALSE","TRUE","FALSE"
"15553",,,"TRUE","TRUE","FALSE"
"15554",,,"TRUE","TRUE","FALSE"
"15555",,,"TRUE","TRUE","FALSE"
"15556",,,"TRUE","TRUE","FALSE"
"15557",,,"TRUE","TRUE","FALSE"
"15558",,,"TRUE","TRUE","FALSE"
"15559",,,"TRUE","TRUE","FALSE"
"15561",,,"TRUE","TRUE","FALSE"
"15562",,,"TRUE","TRUE","FALSE"
"15563",,,"FALSE","FALSE","FALSE"
"15564",,,"FALSE","FALSE","FALSE"
"15565",,,"FALSE","FALSE","FALSE"
"15566",,,"FALSE","FALSE","FALSE"
"15567",,,"TRUE","TRUE","FALSE"
"15568",,,"TRUE","TRUE","FALSE"
"15569",,,"TRUE","TRUE","FALSE"
"15571",,,"TRUE","TRUE","FALSE"
"15572",,,"TRUE","TRUE","FALSE"
"15573",,,"TRUE","TRUE","FALSE"
"15574",,,"TRUE","TRUE","FALSE"
"15575",,,"TRUE","TRUE","FALSE"
"15576",,,"TRUE","TRUE","FALSE"
"15577",,,"TRUE","TRUE","FALSE"
"15578",,,"TRUE","TRUE","FALSE"
"15579",,,"TRUE","TRUE","FALSE"
"15581",,,"TRUE","TRUE","FALSE"
"15582",,,"TRUE","TRUE","FALSE"
"15583",,,"TRUE","TRUE","FALSE"
"15584",,,"TRUE","TRUE","FALSE"
"15585",,,"TRUE","TRUE","FALSE"
"15586",,,"TRUE","TRUE","FALSE"
"15587",,,"TRUE","TRUE","FALSE"
"15588",,,"TRUE","TRUE","FALSE"
"15589",,,"TRUE","TRUE","FALSE"
"15591",,,"TRUE","TRUE","FALSE"
"15592",,,"TRUE","TRUE","FALSE"
"15593",,,"TRUE","TRUE","FALSE"
"15594",,,"TRUE","TRUE","FALSE"
"15595",,,"FALSE","FALSE","FALSE"
"15596",,,"FALSE","FALSE","FALSE"
"15597",,,"FALSE","FALSE","FALSE"
"15598",,,"FALSE","FALSE","FALSE"
"15599",,,"FALSE","FALSE","FALSE"
"15601",,,"TRUE","TRUE","FALSE"
"15602",,,"TRUE","TRUE","FALSE"
"15603",,,"TRUE","TRUE","FALSE"
"15604",,,"TRUE","TRUE","FALSE"
"15605",,,"TRUE","TRUE","FALSE"
"15606",,,"TRUE","TRUE","FALSE"
"15607",,,"TRUE","TRUE","FALSE"
"15608",,,"FALSE","FALSE","FALSE"
"15609",,,"FALSE","FALSE","FALSE"
"15611",,,"FALSE","FALSE","FALSE"
"15612",,,"FALSE","FALSE","FALSE"
"15613",,,"TRUE","TRUE","FALSE"
"15614",,,"TRUE","TRUE","FALSE"
"15615",,,"TRUE","TRUE","FALSE"
"15616",,,"TRUE","TRUE","FALSE"
"15617",,,"TRUE","TRUE","FALSE"
"15618",,,"TRUE","TRUE","FALSE"
"15619",,,"TRUE","TRUE","FALSE"
"15621",,,"TRUE","TRUE","FALSE"
"15622",,,"FALSE","FALSE","FALSE"
"15623",,,"TRUE","TRUE","FALSE"
"15624",,,"TRUE","TRUE","FALSE"
"15625",,,"TRUE","TRUE","FALSE"
"15626",,,"TRUE","TRUE","FALSE"
"15627",,,"TRUE","TRUE","FALSE"
"15628",,,"TRUE","TRUE","FALSE"
"15629",,,"TRUE","TRUE","FALSE"
"15631",,,"TRUE","TRUE","FALSE"
"15632",,,"TRUE","TRUE","FALSE"
"15633",,,"TRUE","TRUE","FALSE"
"15634",,,"TRUE","TRUE","FALSE"
"15635",,,"TRUE","TRUE","FALSE"
"15636",,,"TRUE","TRUE","FALSE"
"15637",,,"TRUE","TRUE","FALSE"
"15638",,,"FALSE","FALSE","FALSE"
"15639",,,"TRUE","TRUE","FALSE"
"15641",,,"TRUE","TRUE","FALSE"
"15642",,,"TRUE","TRUE","FALSE"
"15643",,,"TRUE","TRUE","FALSE"
"15644",,,"TRUE","TRUE","FALSE"
"15645",,,"TRUE","TRUE","FALSE"
"15646",,,"TRUE","TRUE","FALSE"
"15701",,,"TRUE","TRUE","FALSE"
"15702",,,"TRUE","TRUE","FALSE"
"15703",,,"TRUE","TRUE","FALSE"
"15704",,,"TRUE","TRUE","FALSE"
"15705",,,"TRUE","TRUE","FALSE"
"15706",,,"TRUE","TRUE","FALSE"
"15707",,,"TRUE","TRUE","FALSE"
"15708",,,"TRUE","TRUE","FALSE"
"15709",,,"FALSE","TRUE","FALSE"
"15751",,,"TRUE","TRUE","FALSE"
"15752",,,"TRUE","TRUE","FALSE"
"15753",,,"TRUE","TRUE","FALSE"
"15754",,,"TRUE","TRUE","FALSE"
"15755",,,"TRUE","TRUE","FALSE"
"15756",,,"TRUE","TRUE","FALSE"
"15757",,,"TRUE","TRUE","FALSE"
"15758",,,"TRUE","TRUE","FALSE"
"15759",,,"TRUE","TRUE","FALSE"
"15761",,,"FALSE","TRUE","FALSE"
"15762",,,"FALSE","TRUE","FALSE"
"15763",,,"FALSE","TRUE","FALSE"
"15764",,,"FALSE","TRUE","FALSE"
"15765",,,"FALSE","TRUE","FALSE"
"15766",,,"FALSE","TRUE","FALSE"
"15767",,,"TRUE","TRUE","FALSE"
"15768",,,"TRUE","TRUE","FALSE"
"15771",,,"TRUE","TRUE","FALSE"
"15772",,,"TRUE","TRUE","FALSE"
"15774",,,"TRUE","TRUE","FALSE"
"15775",,,"TRUE","TRUE","FALSE"
"15776",,,"FALSE","TRUE","FALSE"
"15777",,,"TRUE","TRUE","FALSE"
"15778",,,"TRUE","TRUE","FALSE"
"15779",,,"TRUE","TRUE","FALSE"
"15781",,,"TRUE","TRUE","FALSE"
"15782",,,"FALSE","FALSE","FALSE"
"15784",,,"FALSE","FALSE","FALSE"
"15785",,,"FALSE","FALSE","FALSE"
"15786",,,"FALSE","FALSE","FALSE"
"15788",,,"FALSE","FALSE","FALSE"
"15793",,,"FALSE","FALSE","FALSE"
"15794",,,"TRUE","TRUE","FALSE"
"15795",,,"TRUE","TRUE","FALSE"
"15796",,,"FALSE","FALSE","FALSE"
"15797",,,"FALSE","FALSE","FALSE"
"15798",,,"TRUE","TRUE","FALSE"
"15799",,,"TRUE","TRUE","FALSE"
"15801",,,"FALSE","FALSE","FALSE"
"15802",,,"TRUE","TRUE","FALSE"
"15803",,,"TRUE","TRUE","FALSE"
"15804",,,"TRUE","TRUE","FALSE"
"15805",,,"TRUE","TRUE","FALSE"
"15806",,,"TRUE","TRUE","FALSE"
"15807",,,"TRUE","TRUE","FALSE"
"15808",,,"TRUE","TRUE","FALSE"
"15809",,,"TRUE","TRUE","FALSE"
"15811",,,"TRUE","TRUE","FALSE"
"15812",,,"TRUE","TRUE","FALSE"
"15813",,,"TRUE","TRUE","FALSE"
"15814",,,"TRUE","TRUE","FALSE"
"15815",,,"TRUE","TRUE","FALSE"
"15816",,,"TRUE","TRUE","FALSE"
